term_id	term_label	exclusion_reason	exclude_children
OMIM:616163	SHORT-CHAIN DEHYDROGENASE/REDUCTASE FAMILY, MEMBER 12; DHRS12	MONDO:excludeNonDisease	TRUE
OMIM:616164	SHORT-CHAIN DEHYDROGENASE/REDUCTASE FAMILY 42E, MEMBER 1; SDR42E1	MONDO:excludeNonDisease	TRUE
OMIM:616167	DCN1 DOMAIN-CONTAINING PROTEIN 3; DCUN1D3	MONDO:excludeNonDisease	TRUE
OMIM:616168	TRANSLOCASE OF OUTER MITOCHONDRIAL MEMBRANE 6; TOMM6	MONDO:excludeNonDisease	TRUE
OMIM:616169	TRANSLOCASE OF OUTER MITOCHONDRIAL MEMBRANE 5; TOMM5	MONDO:excludeNonDisease	TRUE
OMIM:616173	NUCLEAR SPECKLE SPLICING REGULATORY PROTEIN 1; NSRP1	MONDO:excludeNonDisease	TRUE
OMIM:616174	CYTOSKELETON-ASSOCIATED PROTEIN 2-LIKE; CKAP2L	MONDO:excludeNonDisease	TRUE
OMIM:616175	UBIQUITIN-CONJUGATING ENZYME E2 J1; UBE2J1	MONDO:excludeNonDisease	TRUE
OMIM:616177	DDRGK DOMAIN-CONTAINING PROTEIN 1; DDRGK1	MONDO:excludeNonDisease	TRUE
OMIM:616178	TRANSMEMBRANE PROTEIN 132E; TMEM132E	MONDO:excludeNonDisease	TRUE
OMIM:616179	THIOREDOXIN DOMAIN-CONTAINING PROTEIN 16; TXNDC16	MONDO:excludeNonDisease	TRUE
OMIM:616180	GOLGIN A8 FAMILY, MEMBER A; GOLGA8A	MONDO:excludeNonDisease	TRUE
OMIM:616181	ZINC FINGER PROTEIN 713; ZNF713	MONDO:excludeNonDisease	TRUE
OMIM:616183	TRANSMEMBRANE PROTEIN 107; TMEM107	MONDO:excludeNonDisease	TRUE
OMIM:616184	CLUSTERED MITOCHONDRIA, D. DISCOIDEUM, HOMOLOG OF; CLUH	MONDO:excludeNonDisease	TRUE
OMIM:616186	H19/IGF2-IMPRINTING CONTROL REGION	MONDO:excludeNonDisease	TRUE
OMIM:616189	CAP METHYLTRANSFERASE 1; CMTR1	MONDO:excludeNonDisease	TRUE
OMIM:616190	CAP METHYLTRANSFERASE 2; CMTR2	MONDO:excludeNonDisease	TRUE
OMIM:616191	DISCS LARGE-ASSOCIATED PROTEIN 4; DLGAP4	MONDO:excludeNonDisease	TRUE
OMIM:616194	UTP15 SMALL SUBUNIT PROCESSOME COMPONENT; UTP15	MONDO:excludeNonDisease	TRUE
OMIM:616195	WD REPEAT-CONTAINING PROTEIN 43; WDR43	MONDO:excludeNonDisease	TRUE
OMIM:616196	DDB1- AND CUL4-ASSOCIATED FACTOR 13; DCAF13	MONDO:excludeNonDisease	TRUE
OMIM:616197	NUCLEOLAR PROTEIN 10; NOL10	MONDO:excludeNonDisease	TRUE
OMIM:616203	SOLUTE CARRIER FAMILY 38, MEMBER 9; SLC38A9	MONDO:excludeNonDisease	TRUE
OMIM:616205	MICRO RNA 648; MIR648	MONDO:excludeNonDisease	TRUE
OMIM:616206	NEUROBLASTOMA-ASSOCIATED TRANSCRIPT 1, NONCODING; NBAT1	MONDO:excludeNonDisease	TRUE
OMIM:616207	NEGATIVE REGULATOR OF ANTIVIRAL RESPONSE, NONCODING; NRAV	MONDO:excludeNonDisease	TRUE
OMIM:616210	CHROMOSOME 4 OPEN READING FRAME 46; C4ORF46	MONDO:excludeNonDisease	TRUE
OMIM:616213	ZINC FINGER PROTEIN 292; ZNF292	MONDO:excludeNonDisease	TRUE
OMIM:616215	cAMP RESPONSE ELEMENT-BINDING PROTEIN 3-LIKE 1; CREB3L1	MONDO:excludeNonDisease	TRUE
OMIM:616218	TBC1 DOMAIN FAMILY, MEMBER 13; TBC1D13	MONDO:excludeNonDisease	TRUE
OMIM:616223	ANGIOPOIETIN-LIKE 8; ANGPTL8	MONDO:excludeNonDisease	TRUE
OMIM:616225	AUTOPHAGY-RELATED 2A; ATG2A	MONDO:excludeNonDisease	TRUE
OMIM:616226	AUTOPHAGY-RELATED 2B; ATG2B	MONDO:excludeNonDisease	TRUE
OMIM:616232	MEIOTIC KINETOCHORE FACTOR; MEIKIN	MONDO:excludeNonDisease	TRUE
OMIM:616234	WD REPEAT- AND COILED-COIL-CONTAINING PROTEIN; WDCP	MONDO:excludeNonDisease	TRUE
OMIM:616235	KATANIN, p80 SUBUNIT, B-LIKE 1; KATNBL1	MONDO:excludeNonDisease	TRUE
OMIM:616236	CHONDROADHERIN-LIKE; CHADL	MONDO:excludeNonDisease	TRUE
OMIM:616237	KINASE NONCATALYTIC C-LOBE DOMAIN-CONTAINING PROTEIN 1; KNDC1	MONDO:excludeNonDisease	TRUE
OMIM:616238	ZINC FINGER- AND BTB DOMAIN-CONTAINING PROTEIN 49; ZBTB49	MONDO:excludeNonDisease	TRUE
OMIM:616240	OLIGODENDROCYTE MATURATION-ASSOCIATED LONG INTERGENIC NONCODING RNA; OLMALINC	MONDO:excludeNonDisease	TRUE
OMIM:616241	METEORIN-LIKE PROTEIN; METRNL	MONDO:excludeNonDisease	TRUE
OMIM:616242	TRANSMEMBRANE AND COILED-COIL DOMAIN FAMILY, MEMBER 1; TMCC1	MONDO:excludeNonDisease	TRUE
OMIM:616243	TRANSMEMBRANE PROTEIN 131-LIKE; TMEM131L	MONDO:excludeNonDisease	TRUE
OMIM:616244	COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN-CONTAINING PROTEIN 2; CHCHD2	MONDO:excludeNonDisease	TRUE
OMIM:616245	ENDOPLASMIC RETICULUM MEMBRANE PROTEIN COMPLEX, SUBUNIT 4; EMC4	MONDO:excludeNonDisease	TRUE
OMIM:616246	MYOREGULIN; MRLN	MONDO:excludeNonDisease	TRUE
OMIM:616250	NACHT DOMAIN- AND WD REPEAT-CONTAINING PROTEIN 1; NWD1	MONDO:excludeNonDisease	TRUE
OMIM:616251	TRPM8 CHANNEL-ASSOCIATED FACTOR 1; TCAF1	MONDO:excludeNonDisease	TRUE
OMIM:616252	TRPM8 CHANNEL-ASSOCIATED FACTOR 2; TCAF2	MONDO:excludeNonDisease	TRUE
OMIM:616253	GS HOMEOBOX 2; GSX2	MONDO:excludeNonDisease	TRUE
OMIM:616254	CASEINOLYTIC PEPTIDASE B; CLPB	MONDO:excludeNonDisease	TRUE
OMIM:616256	C-TYPE LECTIN DOMAIN FAMILY 4, MEMBER G; CLEC4G	MONDO:excludeNonDisease	TRUE
OMIM:616257	FK506-BINDING PROTEIN 9; FKBP9	MONDO:excludeNonDisease	TRUE
OMIM:616259	SMALL NUCLEOLAR RNA HOST GENE 14; SNHG14	MONDO:excludeNonDisease	TRUE
OMIM:616261	PSEUDOURIDYLATE SYNTHASE 7, PUTATIVE; PUS7	MONDO:excludeNonDisease	TRUE
OMIM:616262	KELCH-LIKE 21; KLHL21	MONDO:excludeNonDisease	TRUE
OMIM:616264	MAF TRANSCRIPTIONAL REGULATOR RNA, NONCODING; MAFTRR	MONDO:excludeNonDisease	TRUE
OMIM:616272	MICRO RNA 520G; MIR520G	MONDO:excludeNonDisease	TRUE
OMIM:616273	PROSTATE CANCER-ASSOCIATED TRANSCRIPT 29, NONCODING; PCAT29	MONDO:excludeNonDisease	TRUE
OMIM:616274	MICRO RNA 4276; MIR4276	MONDO:excludeNonDisease	TRUE
OMIM:616275	FAMILY WITH SEQUENCE SIMILARITY 136, MEMBER A; FAM136A	MONDO:excludeNonDisease	TRUE
OMIM:616283	PSEUDOURIDYLATE SYNTHASE 3; PUS3	MONDO:excludeNonDisease	TRUE
OMIM:616284	FILAGGRIN FAMILY MEMBER 2; FLG2	MONDO:excludeNonDisease	TRUE
OMIM:616285	FORMIN-LIKE 2; FMNL2	MONDO:excludeNonDisease	TRUE
OMIM:616288	FORMIN-LIKE 3; FMNL3	MONDO:excludeNonDisease	TRUE
OMIM:616290	ZINC FINGER PROTEIN 658; ZNF658	MONDO:excludeNonDisease	TRUE
OMIM:616292	STABILIZER OF AXONEMAL MICROTUBULES 1; SAXO1	MONDO:excludeNonDisease	TRUE
OMIM:616293	HORNERIN; HRNR	MONDO:excludeNonDisease	TRUE
OMIM:616296	MULTIPLE C2 DOMAINS-CONTAINING TRANSMEMBRANE PROTEIN 1; MCTP1	MONDO:excludeNonDisease	TRUE
OMIM:616297	MULTIPLE C2 DOMAINS-CONTAINING TRANSMEMBRANE PROTEIN 2; MCTP2	MONDO:excludeNonDisease	TRUE
OMIM:616301	CD300 ANTIGEN-LIKE FAMILY, MEMBER D; CD300LD	MONDO:excludeNonDisease	TRUE
OMIM:616302	FORKHEAD BOX K1; FOXK1	MONDO:excludeNonDisease	TRUE
OMIM:616303	WD REPEAT-CONTAINING PROTEIN 91; WDR91	MONDO:excludeNonDisease	TRUE
OMIM:616305	FERM DOMAIN-CONTAINING PROTEIN 4A; FRMD4A	MONDO:excludeNonDisease	TRUE
OMIM:616306	FIBRINOGEN SILENCER-BINDING PROTEIN; FSBP	MONDO:excludeNonDisease	TRUE
OMIM:616308	BETA-GLOBIN LOCUS TRANSCRIPT 3, NONCODING; BGLT3	MONDO:excludeNonDisease	TRUE
OMIM:616309	FERM DOMAIN-CONTAINING PROTEIN 5; FRMD5	MONDO:excludeNonDisease	TRUE
OMIM:616310	RHO GTPase-ACTIVATING PROTEIN 11B; ARHGAP11B	MONDO:excludeNonDisease	TRUE
OMIM:616312	LEM DOMAIN-CONTAINING PROTEIN 2; LEMD2	MONDO:excludeNonDisease	TRUE
OMIM:616315	PAXX NONHOMOLOGOUS END JOINING FACTOR; PAXX	MONDO:excludeNonDisease	TRUE
OMIM:616316	FAMILY WITH SEQUENCE SIMILARITY 168, MEMBER A; FAM168A	MONDO:excludeNonDisease	TRUE
OMIM:616317	GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE DOMAIN-CONTAINING PROTEIN 1; GDPD1	MONDO:excludeNonDisease	TRUE
OMIM:616318	GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE DOMAIN-CONTAINING PROTEIN 3; GDPD3	MONDO:excludeNonDisease	TRUE
OMIM:616319	RING FINGER PROTEIN 138; RNF138	MONDO:excludeNonDisease	TRUE
OMIM:616320	FUMARYLACETOACETATE HYDROLASE DOMAIN-CONTAINING PROTEIN 1; FAHD1	MONDO:excludeNonDisease	TRUE
OMIM:616327	CHROMOSOME ALIGNMENT-MAINTAINING PHOSPHOPROTEIN 1; CHAMP1	MONDO:excludeNonDisease	TRUE
OMIM:616328	LONG INTERGENIC NONCODING RNA PINKY	MONDO:excludeNonDisease	TRUE
OMIM:616332	ACIDIC RESIDUE METHYLTRANSFERASE 1; ARMT1	MONDO:excludeNonDisease	TRUE
OMIM:616333	WNT SIGNALING PATHWAY ACTIVATING NONCODING RNA; WSPAR	MONDO:excludeNonDisease	TRUE
OMIM:616334	TRANSMEMBRANE PROTEIN 100; TMEM100	MONDO:excludeNonDisease	TRUE
OMIM:616336	ALDO-KETO REDUCTASE FAMILY 1, MEMBER B15; AKR1B15	MONDO:excludeNonDisease	TRUE
OMIM:616337	SUPPRESSOR OF CYTOKINE SIGNALING 4; SOCS4	MONDO:excludeNonDisease	TRUE
OMIM:616338	SOX2 OVERLAPPING TRANSCRIPT, NONCODING; SOX2OT	MONDO:excludeNonDisease	TRUE
OMIM:616343	TUMOR PROTEIN p53 PATHWAY COREPRESSOR 1, NONCODING; TP53COR1	MONDO:excludeNonDisease	TRUE
OMIM:616344	TETRATRICOPEPTIDE REPEAT DOMAIN-CONTAINING PROTEIN 23-LIKE; TTC23L	MONDO:excludeNonDisease	TRUE
OMIM:616347	PR DOMAIN-CONTAINING PROTEIN 11; PRDM11	MONDO:excludeNonDisease	TRUE
OMIM:616348	ZINC FINGER PROTEIN 695; ZNF695	MONDO:excludeNonDisease	TRUE
OMIM:616349	SORBIN AND SH3 DOMAINS-CONTAINING PROTEIN 2; SORBS2	MONDO:excludeNonDisease	TRUE
OMIM:616350	PROMOTER OF MAT2A ANTISENSE RADIATION-INDUCED CIRCULATING LONG NONCODING RNA; PARTICL	MONDO:excludeNonDisease	TRUE
OMIM:616352	ACYL-CoA-BINDING DOMAIN-CONTAINING PROTEIN 6; ACBD6	MONDO:excludeNonDisease	TRUE
OMIM:616356	MICRO RNA 31 HOST GENE, NONCODING; MIR31HG	MONDO:excludeNonDisease	TRUE
OMIM:616358	MICRO RNA 379; MIR379	MONDO:excludeNonDisease	TRUE
OMIM:616359	COENZYME Q5, METHYLTRANSFERASE; COQ5	MONDO:excludeNonDisease	TRUE
OMIM:616360	TRANSMEMBRANE PROTEIN 135; TMEM135	MONDO:excludeNonDisease	TRUE
OMIM:616363	SMALL PROLINE-RICH PROTEIN 4; SPRR4	MONDO:excludeNonDisease	TRUE
OMIM:616365	SCY1-LIKE PROTEIN 2; SCYL2	MONDO:excludeNonDisease	TRUE
OMIM:616372	DDB1- AND CUL4-ASSOCIATED FACTOR 4; DCAF4	MONDO:excludeNonDisease	TRUE
OMIM:616374	BEN DOMAIN-CONTAINING PROTEIN 3; BEND3	MONDO:excludeNonDisease	TRUE
OMIM:616375	UNKEMPT FAMILY ZINC FINGER PROTEIN; UNK	MONDO:excludeNonDisease	TRUE
OMIM:616376	MICRO RNA 656; MIR656	MONDO:excludeNonDisease	TRUE
OMIM:616377	PROLINE DEHYDROGENASE (OXIDASE) 2; PRODH2	MONDO:excludeNonDisease	TRUE
OMIM:616378	UBX DOMAIN PROTEIN 1; UBXN1	MONDO:excludeNonDisease	TRUE
OMIM:616379	UBX DOMAIN PROTEIN 7; UBXN7	MONDO:excludeNonDisease	TRUE
OMIM:616380	LAMININ, BETA-4; LAMB4	MONDO:excludeNonDisease	TRUE
OMIM:616381	ZINC FINGER CCHC DOMAIN-CONTAINING PROTEIN 8; ZCCHC8	MONDO:excludeNonDisease	TRUE
OMIM:616382	UDP GLUCURONOSYLTRANSFERASE FAMILY 2, MEMBER A3; UGT2A3	MONDO:excludeNonDisease	TRUE
OMIM:616383	URIDINE DIPHOSPHATE GLUCURONOSYLTRANSFERASE 3 FAMILY, MEMBER A1; UGT3A1	MONDO:excludeNonDisease	TRUE
OMIM:616384	URIDINE DIPHOSPHATE GLUCURONOSYLTRANSFERASE 3 FAMILY, MEMBER A2; UGT3A2	MONDO:excludeNonDisease	TRUE
OMIM:616385	LONG INTERGENIC NONCODING RNA 1018; LINC01018	MONDO:excludeNonDisease	TRUE
OMIM:616386	POTASSIUM CHANNEL TETRAMERIZATION DOMAIN-CONTAINING PROTEIN 17; KCTD17	MONDO:excludeNonDisease	TRUE
OMIM:616387	DOWNREGULATED RNA IN ANDROGEN-INDEPENDENT CELLS, NONCODING; DRAIC	MONDO:excludeNonDisease	TRUE
OMIM:616388	UBIQUITIN DOMAIN-CONTAINING PROTEIN 1; UBTD1	MONDO:excludeNonDisease	TRUE
OMIM:616391	RAN-BINDING PROTEIN 3-LIKE; RANBP3L	MONDO:excludeNonDisease	TRUE
OMIM:616396	SCM POLYCOMB GROUP PROTEIN HOMOLOG 1; SCMH1	MONDO:excludeNonDisease	TRUE
OMIM:616397	PEROXISOMAL MEMBRANE PROTEIN 4; PXMP4	MONDO:excludeNonDisease	TRUE
OMIM:616401	SPINDLE APPARATUS COILED-COIL PROTEIN 1; SPDL1	MONDO:excludeNonDisease	TRUE
OMIM:616403	TP53 TARGET GENE 1; TP53TG1	MONDO:excludeNonDisease	TRUE
OMIM:616404	POLYMERASE I, RNA, SUBUNIT A; POLR1A	MONDO:excludeNonDisease	TRUE
OMIM:616405	ADAPTOR PROTEIN 2-ASSOCIATED KINASE 1; AAK1	MONDO:excludeNonDisease	TRUE
OMIM:616406	PYRROLINE-5-CARBOXYLATE REDUCTASE 2; PYCR2	MONDO:excludeNonDisease	TRUE
OMIM:616408	PYRROLINE-5-CARBOXYLATE REDUCTASE-LIKE; PYCRL	MONDO:excludeNonDisease	TRUE
OMIM:616412	THIOREDOXIN DOMAIN-CONTAINING PROTEIN 5; TXNDC5	MONDO:excludeNonDisease	TRUE
OMIM:616416	ADHESION G PROTEIN-COUPLED RECEPTOR L1; ADGRL1	MONDO:excludeNonDisease	TRUE
OMIM:616417	ADHESION G PROTEIN-COUPLED RECEPTOR L3; ADGRL3	MONDO:excludeNonDisease	TRUE
OMIM:616419	ADHESION G PROTEIN-COUPLED RECEPTOR L4; ADGRL4	MONDO:excludeNonDisease	TRUE
OMIM:616422	TRANSCRIPTION ELONGATION FACTOR, MITOCHONDRIAL; TEFM	MONDO:excludeNonDisease	TRUE
OMIM:616423	DExH-BOX HELICASE 30; DHX30	MONDO:excludeNonDisease	TRUE
OMIM:616424	SET DOMAIN-CONTAINING PROTEIN 6; SETD6	MONDO:excludeNonDisease	TRUE
OMIM:616426	CENTROSOMAL PROTEIN, 192-KD; CEP192	MONDO:excludeNonDisease	TRUE
OMIM:616427	A-KINASE ANCHOR INHIBITOR 1; AKAIN1	MONDO:excludeNonDisease	TRUE
OMIM:616429	SUSHI DOMAIN-CONTAINING PROTEIN 3; SUSD3	MONDO:excludeNonDisease	TRUE
OMIM:616431	GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE 2, MITOCHONDRIAL; GPAT2	MONDO:excludeNonDisease	TRUE
OMIM:616432	RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 18; ARHGEF18	MONDO:excludeNonDisease	TRUE
OMIM:616434	IST1 FACTOR ASSOCIATED WITH ESCRT-III; IST1	MONDO:excludeNonDisease	TRUE
OMIM:616438	TUMOR NECROSIS FACTOR-ALPHA-INDUCED PROTEIN 8-LIKE 3; TNFAIP8L3	MONDO:excludeNonDisease	TRUE
OMIM:616440	SOLUTE CARRIER FAMILY 32 (GABA VESICULAR TRANSPORTER), MEMBER 1; SLC32A1	MONDO:excludeNonDisease	TRUE
OMIM:616441	OVO-LIKE 2; OVOL2	MONDO:excludeNonDisease	TRUE
OMIM:616442	OVO-LIKE 3; OVOL3	MONDO:excludeNonDisease	TRUE
OMIM:616443	ZINC FINGER, MYM-TYPE 5; ZMYM5	MONDO:excludeNonDisease	TRUE
OMIM:616444	RNA-BINDING MOTIF PROTEIN 19; RBM19	MONDO:excludeNonDisease	TRUE
OMIM:616446	LYMPHOCYTE EXPANSION MOLECULE; LEXM	MONDO:excludeNonDisease	TRUE
OMIM:616447	VIR-LIKE M6A METHYLTRANSFERASE-ASSOCIATED PROTEIN; VIRMA	MONDO:excludeNonDisease	TRUE
OMIM:616448	RAS-ASSOCIATED PROTEIN RAB12; RAB12	MONDO:excludeNonDisease	TRUE
OMIM:616450	EF-HAND DOMAIN FAMILY, MEMBER D2; EFHD2	MONDO:excludeNonDisease	TRUE
OMIM:616453	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 13; ZC3H13	MONDO:excludeNonDisease	TRUE
OMIM:616454	ZINC FINGER PROTEIN 408; ZNF408	MONDO:excludeNonDisease	TRUE
OMIM:616456	INO80 COMPLEX, SUBUNIT B; INO80B	MONDO:excludeNonDisease	TRUE
OMIM:616458	PR DOMAIN-CONTAINING PROTEIN 12; PRDM12	MONDO:excludeNonDisease	TRUE
OMIM:616463	ZINC FINGER PROTEIN 232; ZNF232	MONDO:excludeNonDisease	TRUE
OMIM:616464	ECDYSONELESS CELL CYCLE REGULATOR; ECD	MONDO:excludeNonDisease	TRUE
OMIM:616465	VPS50, EARP/GARPII COMPLEX SUBUNIT; VPS50	MONDO:excludeNonDisease	TRUE
OMIM:616466	UNC5 NETRIN RECEPTOR D; UNC5D	MONDO:excludeNonDisease	TRUE
OMIM:616467	DELETED IN PRIMARY CILIARY DYSKINESIA, MOUSE, HOMOLOG OF; DPCD	MONDO:excludeNonDisease	TRUE
OMIM:616472	UBIQUITIN-ASSOCIATED PROTEIN 2-LIKE; UBAP2L	MONDO:excludeNonDisease	TRUE
OMIM:616473	MICRO RNA 558; MIR558	MONDO:excludeNonDisease	TRUE
OMIM:616474	ZINC FINGER- AND SCAN DOMAIN-CONTAINING PROTEIN 26; ZSCAN26	MONDO:excludeNonDisease	TRUE
OMIM:616475	CENTROSOMAL PROTEIN, 72-KD; CEP72	MONDO:excludeNonDisease	TRUE
OMIM:616476	ATP/GTP-BINDING PROTEIN-LIKE 4; AGBL4	MONDO:excludeNonDisease	TRUE
OMIM:616477	NUCLEAR RECEPTOR-BINDING FACTOR 2; NRBF2	MONDO:excludeNonDisease	TRUE
OMIM:616478	LEUCINE-RICH REPEATS- AND GUANYLATE KINASE DOMAIN-CONTAINING PROTEIN; LRGUK	MONDO:excludeNonDisease	TRUE
OMIM:616480	KIAA1328 GENE; KIAA1328	MONDO:excludeNonDisease	TRUE
OMIM:616484	TAX1-BINDING PROTEIN 3; TAX1BP3	MONDO:excludeNonDisease	TRUE
OMIM:616485	ZINC FINGER- AND BTB DOMAIN-CONTAINING PROTEIN 21; ZBTB21	MONDO:excludeNonDisease	TRUE
OMIM:616492	EWING SARCOMA-ASSOCIATED TRANSCRIPT 1, NONCODING; EWSAT1	MONDO:excludeNonDisease	TRUE
OMIM:616493	TRANSCRIPTION ACTIVATION REPRESSOR; TASOR	MONDO:excludeNonDisease	TRUE
OMIM:616495	ADP-RIBOSYLATION FACTOR-LIKE GTPase 6-INTERACTING PROTEIN 6; ARL6IP6	MONDO:excludeNonDisease	TRUE
OMIM:616496	NUCLEAR ENVELOPE INTEGRAL MEMBRANE PROTEIN 1; NEMP1	MONDO:excludeNonDisease	TRUE
OMIM:616497	NUCLEAR ENVELOPE INTEGRAL MEMBRANE PROTEIN 2; NEMP2	MONDO:excludeNonDisease	TRUE
OMIM:616498	RETICULOPHAGY REGULATOR 3; RETREG3	MONDO:excludeNonDisease	TRUE
OMIM:616499	TRANSMEMBRANE PROTEIN 203; TMEM203	MONDO:excludeNonDisease	TRUE
OMIM:616504	METHYLTRANSFERASE 14, N6-ADENOSINE-METHYLTRANSFERASE SUBUNIT; METTL14	MONDO:excludeNonDisease	TRUE
OMIM:616506	NEURON-DERIVED NEUROTROPHIC FACTOR; NDNF	MONDO:excludeNonDisease	TRUE
OMIM:616508	SOLUTE CARRIER FAMILY 39 (ZINC TRANSPORTER), MEMBER 11; SLC39A11	MONDO:excludeNonDisease	TRUE
OMIM:616510	GLUCOSAMINE-PHOSPHATE N-ACETYLTRANSFERASE 1; GNPNAT1	MONDO:excludeNonDisease	TRUE
OMIM:616512	RING FINGER PROTEIN 152; RNF152	MONDO:excludeNonDisease	TRUE
OMIM:616513	La RIBONUCLEOPROTEIN 4B; LARP4B	MONDO:excludeNonDisease	TRUE
OMIM:616514	FAMILY WITH SEQUENCE SIMILARITY 195, MEMBER B; FAM195B	MONDO:excludeNonDisease	TRUE
OMIM:616518	SOLUTE CARRIER FAMILY 38 (AMINO ACID TRANSPORTER), MEMBER 6; SLC38A6	MONDO:excludeNonDisease	TRUE
OMIM:616519	PHOSPHODIESTERASE 12; PDE12	MONDO:excludeNonDisease	TRUE
OMIM:616520	ADENOSYLHOMOCYSTEINASE-LIKE 2; AHCYL2	MONDO:excludeNonDisease	TRUE
OMIM:616522	DCN1 DOMAIN-CONTAINING PROTEIN 5; DCUN1D5	MONDO:excludeNonDisease	TRUE
OMIM:616523	MICROFIBRILLAR-ASSOCIATED PROTEIN 3-LIKE; MFAP3L	MONDO:excludeNonDisease	TRUE
OMIM:616524	TRANSMEMBRANE PROTEIN 139; TMEM139	MONDO:excludeNonDisease	TRUE
OMIM:616525	SOLUTE CARRIER FAMILY 38 (AMINO ACID TRANSPORTER), MEMBER 10; SLC38A10	MONDO:excludeNonDisease	TRUE
OMIM:616526	SOLUTE CARRIER FAMILY 38 (AMINO ACID TRANSPORTER), MEMBER 11; SLC38A11	MONDO:excludeNonDisease	TRUE
OMIM:616527	SWI5-DEPENDENT HOMOLOGOUS RECOMBINATION REPAIR PROTEIN 1; SFR1	MONDO:excludeNonDisease	TRUE
OMIM:616528	SWI5 HOMOLOGOUS RECOMBINATION REPAIR PROTEIN; SWI5	MONDO:excludeNonDisease	TRUE
OMIM:616529	YTH N6-METHYLADENOSINE RNA-BINDING PROTEIN 1; YTHDF1	MONDO:excludeNonDisease	TRUE
OMIM:616530	YTH DOMAIN-CONTAINING PROTEIN 2; YTHDC2	MONDO:excludeNonDisease	TRUE
OMIM:616533	DEAD-BOX HELICASE 31; DDX31	MONDO:excludeNonDisease	TRUE
OMIM:616536	CYSTATIN 9-LIKE; CST9L	MONDO:excludeNonDisease	TRUE
OMIM:616537	V-SET AND TRANSMEMBRANE DOMAINS-CONTAINING PROTEIN 2-LIKE; VSTM2L	MONDO:excludeNonDisease	TRUE
OMIM:616542	GS HOMEOBOX 1; GSX1	MONDO:excludeNonDisease	TRUE
OMIM:616543	CYSTATIN 9; CST9	MONDO:excludeNonDisease	TRUE
OMIM:616545	PRELI DOMAIN-CONTAINING PROTEIN 3A; PRELID3A	MONDO:excludeNonDisease	TRUE
OMIM:616547	LYSOZYME G-LIKE 2; LYG2	MONDO:excludeNonDisease	TRUE
OMIM:616548	LYSOPHOSPHOLIPASE-LIKE 1; LYPLAL1	MONDO:excludeNonDisease	TRUE
OMIM:616550	TRANSMEMBRANE PROTEIN 120A; TMEM120A	MONDO:excludeNonDisease	TRUE
OMIM:616551	TRANSMEMBRANE PROTEIN 120B; TMEM120B	MONDO:excludeNonDisease	TRUE
OMIM:616552	CARNOSINE N-METHYLTRANSFERASE 1; CARNMT1	MONDO:excludeNonDisease	TRUE
OMIM:616554	SPERM-ASSOCIATED ANTIGEN 17; SPAG17	MONDO:excludeNonDisease	TRUE
OMIM:616555	LEUCINE-RICH REPEAT-CONTAINING PROTEIN 37A; LRRC37A	MONDO:excludeNonDisease	TRUE
OMIM:616556	LEUCINE-RICH REPEAT-CONTAINING PROTEIN 37A2; LRRC37A2	MONDO:excludeNonDisease	TRUE
OMIM:616557	LEUCINE-RICH REPEAT-CONTAINING PROTEIN 37A3; LRRC37A3	MONDO:excludeNonDisease	TRUE
OMIM:616558	LEUCINE-RICH REPEAT-CONTAINING PROTEIN 37B; LRRC37B	MONDO:excludeNonDisease	TRUE
OMIM:616560	CD300H ANTIGEN	MONDO:excludeNonDisease	TRUE
OMIM:616561	RAS PROTEIN ACTIVATOR-LIKE 3; RASAL3	MONDO:excludeNonDisease	TRUE
OMIM:616563	STE20-LIKE PROTEIN KINASE; SLK	MONDO:excludeNonDisease	TRUE
OMIM:616565	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 30B; ANKRD30B	MONDO:excludeNonDisease	TRUE
OMIM:616567	DEATH-ASSOCIATED PROTEIN KINASE 2; DAPK2	MONDO:excludeNonDisease	TRUE
OMIM:616569	CYSTEINE SULFINIC ACID DECARBOXYLASE; CSAD	MONDO:excludeNonDisease	TRUE
OMIM:616571	C-TYPE LECTIN DOMAIN FAMILY 18, MEMBER A; CLEC18A	MONDO:excludeNonDisease	TRUE
OMIM:616572	C-TYPE LECTIN DOMAIN FAMILY 18, MEMBER B; CLEC18B	MONDO:excludeNonDisease	TRUE
OMIM:616573	C-TYPE LECTIN DOMAIN FAMILY 18, MEMBER C; CLEC18C	MONDO:excludeNonDisease	TRUE
OMIM:616574	MITOCHONDRIAL CONTACT SITE AND CRISTAE ORGANIZING SYSTEM, 10-KD SUBUNIT; MICOS10	MONDO:excludeNonDisease	TRUE
OMIM:616575	LEUKOCYTE RECEPTOR CLUSTER GENE 8; LENG8	MONDO:excludeNonDisease	TRUE
OMIM:616578	ZINC FINGER- AND BTB DOMAIN-CONTAINING PROTEIN 1; ZBTB1	MONDO:excludeNonDisease	TRUE
OMIM:616581	LYSINE DEMETHYLASE 4E; KDM4E	MONDO:excludeNonDisease	TRUE
OMIM:616582	LIPOLYSIS-STIMULATED LIPOPROTEIN RECEPTOR; LSR	MONDO:excludeNonDisease	TRUE
